State,State_Clean,County,"Violent
crime","Murder and
nonnegligent
manslaughter",Rape1,Robbery,"Aggravated
assault","Property
crime",Burglary,"Larceny-
theft","Motor
vehicle
theft",Arson2
MARYLAND - Metropolitan Counties,MARYLAND ,St. Mary's,202,1,20,39,142,1663,301,1297,65,6
MARYLAND - Metropolitan Counties,MARYLAND ,Washington,254,0,19,30,205,1081,261,787,33,0
MARYLAND - Metropolitan Counties,MARYLAND ,Wicomico,50,0,6,10,34,486,119,350,17,1
MARYLAND - Metropolitan Counties,MARYLAND ,Worcester,15,0,4,2,9,248,33,207,8,1
MARYLAND - Nonmetropolitan Counties,MARYLAND ,Caroline,12,0,2,6,4,184,61,112,11,1
MARYLAND - Nonmetropolitan Counties,MARYLAND ,Dorchester,15,0,2,1,12,137,31,98,8,0
MARYLAND - Nonmetropolitan Counties,MARYLAND ,Garrett,60,0,11,0,49,159,37,119,3,0
MARYLAND - Nonmetropolitan Counties,MARYLAND ,Kent,5,0,2,1,2,94,33,58,3,1
MARYLAND - Nonmetropolitan Counties,MARYLAND ,Talbot,19,0,5,0,14,111,39,70,2,0
MICHIGAN - Metropolitan Counties,MICHIGAN ,Bay,68,1,15,7,45,422,80,324,18,1
MICHIGAN - Metropolitan Counties,MICHIGAN ,Berrien,117,0,37,7,73,689,106,532,51,8
MICHIGAN - Metropolitan Counties,MICHIGAN ,Cass,0,0,0,0,0,0,0,0,0,0
MICHIGAN - Metropolitan Counties,MICHIGAN ,Clinton,14,0,5,0,9,97,19,62,16,0
MICHIGAN - Metropolitan Counties,MICHIGAN ,Eaton,154,2,46,21,85,981,114,808,59,2
MICHIGAN - Metropolitan Counties,MICHIGAN ,Genesee4,155,1,16,5,133,,,347,32,3
MICHIGAN - Metropolitan Counties,MICHIGAN ,Ingham,182,2,50,12,118,479,104,336,39,0
MICHIGAN - Metropolitan Counties,MICHIGAN ,Ionia,61,1,31,1,28,217,35,164,18,1
MICHIGAN - Metropolitan Counties,MICHIGAN ,Kalamazoo,290,2,56,34,198,2529,493,1814,222,5
MICHIGAN - Metropolitan Counties,MICHIGAN ,Kent,390,4,135,30,221,2325,333,1850,142,7
MICHIGAN - Metropolitan Counties,MICHIGAN ,Lapeer,55,1,26,1,27,180,44,112,24,0
MICHIGAN - Metropolitan Counties,MICHIGAN ,Livingston,63,0,23,5,35,416,48,347,21,3
MICHIGAN - Metropolitan Counties,MICHIGAN ,Macomb,272,1,69,30,172,1046,193,758,95,6
MICHIGAN - Metropolitan Counties,MICHIGAN ,Midland,47,0,24,0,23,259,53,196,10,0
MICHIGAN - Metropolitan Counties,MICHIGAN ,Montcalm,18,0,6,0,12,109,30,74,5,2
MICHIGAN - Metropolitan Counties,MICHIGAN ,Muskegon,68,1,29,2,36,421,87,314,20,2
MICHIGAN - Metropolitan Counties,MICHIGAN ,Oakland,23,0,6,5,12,37,2,30,5,1
MICHIGAN - Metropolitan Counties,MICHIGAN ,Ottawa,571,3,216,32,320,2081,331,1650,100,22
MICHIGAN - Metropolitan Counties,MICHIGAN ,Saginaw,99,0,28,10,61,522,74,435,13,1
MICHIGAN - Metropolitan Counties,MICHIGAN ,Shiawassee,15,0,5,0,10,152,49,95,8,1
MICHIGAN - Metropolitan Counties,MICHIGAN ,St. Clair,146,1,38,9,98,540,129,372,39,7
MICHIGAN - Metropolitan Counties,MICHIGAN ,Washtenaw,574,3,71,55,445,1655,268,1218,169,8
MICHIGAN - Metropolitan Counties,MICHIGAN ,Wayne,20,0,1,0,19,1,0,1,0,0
MICHIGAN - Nonmetropolitan Counties,MICHIGAN ,Alcona,10,0,1,0,9,62,12,50,0,0
MICHIGAN - Nonmetropolitan Counties,MICHIGAN ,Alger,3,0,0,0,3,2,1,1,0,0
MICHIGAN - Nonmetropolitan Counties,MICHIGAN ,Allegan,100,0,14,3,83,535,112,369,54,3
MICHIGAN - Nonmetropolitan Counties,MICHIGAN ,Alpena,23,0,9,0,14,51,12,39,0,0
MICHIGAN - Nonmetropolitan Counties,MICHIGAN ,Antrim,33,1,12,0,20,130,36,85,9,2
MICHIGAN - Nonmetropolitan Counties,MICHIGAN ,Arenac,25,0,7,1,17,71,35,33,3,2
MICHIGAN - Nonmetropolitan Counties,MICHIGAN ,Baraga,3,0,0,0,3,15,4,9,2,0
MICHIGAN - Nonmetropolitan Counties,MICHIGAN ,Barry,83,2,53,2,26,304,78,205,21,0
MICHIGAN - Nonmetropolitan Counties,MICHIGAN ,Benzie,19,0,4,0,15,38,6,28,4,1
MICHIGAN - Nonmetropolitan Counties,MICHIGAN ,Branch,13,0,3,0,10,119,38,67,14,1
MICHIGAN - Nonmetropolitan Counties,MICHIGAN ,Charlevoix,30,0,12,0,18,96,41,52,3,1
MICHIGAN - Nonmetropolitan Counties,MICHIGAN ,Cheboygan,22,0,9,0,13,30,8,21,1,0
MICHIGAN - Nonmetropolitan Counties,MICHIGAN ,Chippewa,6,0,3,0,3,11,3,8,0,1
MICHIGAN - Nonmetropolitan Counties,MICHIGAN ,Crawford,21,0,5,0,16,95,40,50,5,1
MICHIGAN - Nonmetropolitan Counties,MICHIGAN ,Delta,4,0,1,0,3,46,2,41,3,0
MICHIGAN - Nonmetropolitan Counties,MICHIGAN ,Dickinson,1,0,1,0,0,0,0,0,0,0
MICHIGAN - Nonmetropolitan Counties,MICHIGAN ,Emmet,50,0,10,0,40,72,10,60,2,1
MICHIGAN - Nonmetropolitan Counties,MICHIGAN ,Gladwin,31,0,2,0,29,115,49,61,5,2
MICHIGAN - Nonmetropolitan Counties,MICHIGAN ,Gogebic,4,0,1,0,3,29,6,22,1,1
MICHIGAN - Nonmetropolitan Counties,MICHIGAN ,Grand Traverse,145,2,57,4,82,510,65,430,15,4
MICHIGAN - Nonmetropolitan Counties,MICHIGAN ,Gratiot,34,1,12,1,20,273,19,239,15,2
MICHIGAN - Nonmetropolitan Counties,MICHIGAN ,Hillsdale,70,0,18,0,52,133,57,60,16,6
MICHIGAN - Nonmetropolitan Counties,MICHIGAN ,Huron,16,0,7,1,8,91,31,57,3,1
MICHIGAN - Nonmetropolitan Counties,MICHIGAN ,Iosco,3,0,0,0,3,1,0,1,0,0
MICHIGAN - Nonmetropolitan Counties,MICHIGAN ,Iron,0,0,0,0,0,0,0,0,0,0
MICHIGAN - Nonmetropolitan Counties,MICHIGAN ,Isabella,47,0,20,3,24,256,51,186,19,2
MICHIGAN - Nonmetropolitan Counties,MICHIGAN ,Keweenaw,1,0,1,0,0,13,5,8,0,0
MICHIGAN - Nonmetropolitan Counties,MICHIGAN ,Leelanau,7,0,2,0,5,39,11,27,1,0
MICHIGAN - Nonmetropolitan Counties,MICHIGAN ,Lenawee,45,2,19,2,22,169,54,105,10,4
MICHIGAN - Nonmetropolitan Counties,MICHIGAN ,Luce,35,0,1,0,34,84,15,67,2,0
MICHIGAN - Nonmetropolitan Counties,MICHIGAN ,Mackinac,10,0,2,0,8,107,9,97,1,0
MICHIGAN - Nonmetropolitan Counties,MICHIGAN ,Manistee,39,0,17,0,22,118,19,94,5,2
MICHIGAN - Nonmetropolitan Counties,MICHIGAN ,Marquette,15,0,6,1,8,87,3,77,7,1
MICHIGAN - Nonmetropolitan Counties,MICHIGAN ,Mason,36,2,7,0,27,138,29,106,3,0
MICHIGAN - Nonmetropolitan Counties,MICHIGAN ,Mecosta,99,1,15,1,82,378,85,269,24,9
MICHIGAN - Nonmetropolitan Counties,MICHIGAN ,Menominee,19,1,5,0,13,63,34,28,1,0
MICHIGAN - Nonmetropolitan Counties,MICHIGAN ,Missaukee,26,0,5,0,21,51,8,40,3,2
MICHIGAN - Nonmetropolitan Counties,MICHIGAN ,Montmorency,9,0,1,0,8,17,5,10,2,1
MICHIGAN - Nonmetropolitan Counties,MICHIGAN ,Newaygo,40,0,8,0,32,241,80,152,9,2
MICHIGAN - Nonmetropolitan Counties,MICHIGAN ,Oceana,46,0,5,0,41,186,56,122,8,1
MICHIGAN - Nonmetropolitan Counties,MICHIGAN ,Ogemaw,12,0,4,0,8,138,42,94,2,1
MICHIGAN - Nonmetropolitan Counties,MICHIGAN ,Ontonagon,8,0,0,0,8,14,3,8,3,0
MICHIGAN - Nonmetropolitan Counties,MICHIGAN ,Osceola,31,0,13,0,18,140,34,98,8,0
MICHIGAN - Nonmetropolitan Counties,MICHIGAN ,Oscoda,18,0,7,0,11,74,18,47,9,1
MICHIGAN - Nonmetropolitan Counties,MICHIGAN ,Otsego,0,0,0,0,0,2,1,1,0,0
MICHIGAN - Nonmetropolitan Counties,MICHIGAN ,Presque Isle,10,0,2,0,8,33,6,23,4,0
MICHIGAN - Nonmetropolitan Counties,MICHIGAN ,Sanilac,34,0,3,2,29,87,34,41,12,0
MICHIGAN - Nonmetropolitan Counties,MICHIGAN ,Schoolcraft,1,0,0,0,1,4,0,3,1,0
MICHIGAN - Nonmetropolitan Counties,MICHIGAN ,St. Joseph,67,1,15,2,49,224,81,113,30,2
MICHIGAN - Nonmetropolitan Counties,MICHIGAN ,Tuscola,61,1,18,1,41,160,56,91,13,1
MICHIGAN - Nonmetropolitan Counties,MICHIGAN ,Van Buren,97,1,32,1,63,376,114,231,31,3
MICHIGAN - Nonmetropolitan Counties,MICHIGAN ,Wexford,25,0,15,0,10,260,92,153,15,0
MINNESOTA - Metropolitan Counties,MINNESOTA ,Anoka6,75,0,18,7,50,936,112,731,93,0
MINNESOTA - Metropolitan Counties,MINNESOTA ,Benton,9,0,5,1,3,173,41,101,31,1
MINNESOTA - Metropolitan Counties,MINNESOTA ,Blue Earth,24,0,8,0,16,105,25,66,14,0
MINNESOTA - Metropolitan Counties,MINNESOTA ,Carlton,12,0,4,0,8,166,56,93,17,1
MINNESOTA - Metropolitan Counties,MINNESOTA ,Carver,38,0,16,4,18,497,77,401,19,1
MINNESOTA - Metropolitan Counties,MINNESOTA ,Chisago,12,0,0,2,10,152,18,119,15,0
MINNESOTA - Metropolitan Counties,MINNESOTA ,Clay,7,0,1,2,4,58,22,29,7,0
MINNESOTA - Metropolitan Counties,MINNESOTA ,Dakota,17,0,2,0,15,48,13,34,1,1
MINNESOTA - Metropolitan Counties,MINNESOTA ,Dodge6,11,0,1,0,10,104,27,71,6,0
MINNESOTA - Metropolitan Counties,MINNESOTA ,Fillmore,9,0,2,0,7,59,11,46,2,1
MINNESOTA - Metropolitan Counties,MINNESOTA ,Hennepin,20,0,0,0,20,44,5,35,4,0
MINNESOTA - Metropolitan Counties,MINNESOTA ,Houston6,5,0,0,0,5,29,15,13,1,0
MINNESOTA - Metropolitan Counties,MINNESOTA ,Isanti,15,0,4,0,11,232,43,165,24,1
MINNESOTA - Metropolitan Counties,MINNESOTA ,Lake,0,0,0,0,0,19,14,5,0,0
MINNESOTA - Metropolitan Counties,MINNESOTA ,Le Sueur,4,0,2,0,2,60,4,53,3,0
MINNESOTA - Metropolitan Counties,MINNESOTA ,Mille Lacs,34,0,14,2,18,354,94,225,35,0
MINNESOTA - Metropolitan Counties,MINNESOTA ,Nicollet,7,0,6,1,0,52,13,37,2,0
MINNESOTA - Metropolitan Counties,MINNESOTA ,Olmsted6,40,1,3,3,33,228,57,153,18,2
MINNESOTA - Metropolitan Counties,MINNESOTA ,Polk6,34,1,4,0,29,167,49,112,6,0
MINNESOTA - Metropolitan Counties,MINNESOTA ,Ramsey,141,1,22,27,91,1249,158,930,161,8
MINNESOTA - Metropolitan Counties,MINNESOTA ,Scott,4,0,0,0,4,25,8,15,2,0
MINNESOTA - Metropolitan Counties,MINNESOTA ,Sherburne,30,2,5,1,22,272,26,226,20,2
MINNESOTA - Metropolitan Counties,MINNESOTA ,Stearns,21,0,12,1,8,164,32,124,8,0
MINNESOTA - Metropolitan Counties,MINNESOTA ,St. Louis6,50,1,22,0,27,566,208,303,55,5
MINNESOTA - Metropolitan Counties,MINNESOTA ,Wabasha,7,0,1,0,6,22,3,16,3,0
MINNESOTA - Metropolitan Counties,MINNESOTA ,Washington,52,0,27,7,18,579,116,428,35,2
MINNESOTA - Metropolitan Counties,MINNESOTA ,Wright,98,0,45,3,50,1396,127,1204,65,3
MINNESOTA - Nonmetropolitan Counties,MINNESOTA ,Aitkin6,11,1,3,0,7,167,59,99,9,0
MINNESOTA - Nonmetropolitan Counties,MINNESOTA ,Becker,29,0,11,0,18,134,57,59,18,2
MINNESOTA - Nonmetropolitan Counties,MINNESOTA ,Beltrami,50,2,13,2,33,268,74,164,30,3
MINNESOTA - Nonmetropolitan Counties,MINNESOTA ,Big Stone,0,0,0,0,0,14,5,7,2,0
MINNESOTA - Nonmetropolitan Counties,MINNESOTA ,Brown6,5,0,2,0,3,31,6,21,4,0
MINNESOTA - Nonmetropolitan Counties,MINNESOTA ,Cass6,37,1,5,3,28,486,143,293,50,1
MINNESOTA - Nonmetropolitan Counties,MINNESOTA ,Chippewa,2,0,0,0,2,1,0,1,0,0
MINNESOTA - Nonmetropolitan Counties,MINNESOTA ,Clearwater,10,0,1,0,9,47,19,24,4,1
MINNESOTA - Nonmetropolitan Counties,MINNESOTA ,Cook,10,0,5,0,5,47,6,36,5,0
MINNESOTA - Nonmetropolitan Counties,MINNESOTA ,Cottonwood6,2,0,0,0,2,13,6,3,4,0
MINNESOTA - Nonmetropolitan Counties,MINNESOTA ,Crow Wing,15,0,6,0,9,210,71,121,18,1
MINNESOTA - Nonmetropolitan Counties,MINNESOTA ,Douglas,18,0,4,1,13,180,50,114,16,1
MINNESOTA - Nonmetropolitan Counties,MINNESOTA ,Faribault,12,0,0,0,12,27,8,11,8,0
MINNESOTA - Nonmetropolitan Counties,MINNESOTA ,Freeborn,11,0,1,0,10,84,28,48,8,6
MINNESOTA - Nonmetropolitan Counties,MINNESOTA ,Goodhue,10,0,4,0,6,171,39,103,29,0
MINNESOTA - Nonmetropolitan Counties,MINNESOTA ,Grant,2,0,0,0,2,6,1,5,0,0
MINNESOTA - Nonmetropolitan Counties,MINNESOTA ,Hubbard,18,0,9,0,9,170,46,105,19,1
MINNESOTA - Nonmetropolitan Counties,MINNESOTA ,Itasca6,46,1,15,0,30,134,35,79,20,3
MINNESOTA - Nonmetropolitan Counties,MINNESOTA ,Jackson6,6,0,0,0,6,30,11,16,3,0
MINNESOTA - Nonmetropolitan Counties,MINNESOTA ,Kandiyohi,25,0,10,1,14,170,32,121,17,1
MINNESOTA - Nonmetropolitan Counties,MINNESOTA ,Kittson,0,0,0,0,0,0,0,0,0,0
MINNESOTA - Nonmetropolitan Counties,MINNESOTA ,Koochiching,6,0,1,0,5,32,7,19,6,0
MINNESOTA - Nonmetropolitan Counties,MINNESOTA ,Lac qui Parle6,0,0,0,0,0,20,3,14,3,0
MINNESOTA - Nonmetropolitan Counties,MINNESOTA ,Lake of the Woods,6,0,1,0,5,9,4,3,2,0
MINNESOTA - Nonmetropolitan Counties,MINNESOTA ,Lyon6,4,0,1,0,3,34,13,15,6,1
MINNESOTA - Nonmetropolitan Counties,MINNESOTA ,Mahnomen,10,0,1,0,9,42,14,23,5,1
MINNESOTA - Nonmetropolitan Counties,MINNESOTA ,Martin,0,0,0,0,0,14,5,7,2,0
MINNESOTA - Nonmetropolitan Counties,MINNESOTA ,McLeod,11,0,6,0,5,55,10,40,5,0
MINNESOTA - Nonmetropolitan Counties,MINNESOTA ,Meeker,4,0,0,1,3,103,21,77,5,0
MINNESOTA - Nonmetropolitan Counties,MINNESOTA ,Morrison,10,0,0,0,10,195,45,128,22,1
MINNESOTA - Nonmetropolitan Counties,MINNESOTA ,Mower,9,0,2,0,7,68,18,40,10,0
MINNESOTA - Nonmetropolitan Counties,MINNESOTA ,Murray6,2,0,0,0,2,6,1,5,0,0
MINNESOTA - Nonmetropolitan Counties,MINNESOTA ,Nobles,6,0,1,0,5,35,10,21,4,0
MINNESOTA - Nonmetropolitan Counties,MINNESOTA ,Norman,0,0,0,0,0,0,0,0,0,0
MINNESOTA - Nonmetropolitan Counties,MINNESOTA ,Otter Tail,30,0,8,1,21,214,65,135,14,0
MINNESOTA - Nonmetropolitan Counties,MINNESOTA ,Pennington,2,0,0,1,1,45,21,20,4,0
MINNESOTA - Nonmetropolitan Counties,MINNESOTA ,Pine,138,0,42,3,93,563,126,374,63,4
MINNESOTA - Nonmetropolitan Counties,MINNESOTA ,Pipestone,5,0,0,0,5,80,14,64,2,0
MINNESOTA - Nonmetropolitan Counties,MINNESOTA ,Pope,6,0,1,1,4,49,18,26,5,0
MINNESOTA - Nonmetropolitan Counties,MINNESOTA ,Red Lake6,3,0,2,0,1,16,0,15,1,0
MINNESOTA - Nonmetropolitan Counties,MINNESOTA ,Redwood,6,0,0,0,6,44,9,32,3,0
MINNESOTA - Nonmetropolitan Counties,MINNESOTA ,Renville,5,0,2,0,3,81,18,55,8,0
MINNESOTA - Nonmetropolitan Counties,MINNESOTA ,Rice,18,0,7,1,10,142,42,92,8,0
MINNESOTA - Nonmetropolitan Counties,MINNESOTA ,Rock,7,0,1,0,6,57,14,29,14,0
MINNESOTA - Nonmetropolitan Counties,MINNESOTA ,Roseau,6,0,2,0,4,31,2,27,2,0
MINNESOTA - Nonmetropolitan Counties,MINNESOTA ,Sibley,2,0,0,0,2,1,1,0,0,0
MINNESOTA - Nonmetropolitan Counties,MINNESOTA ,Steele,12,0,3,2,7,76,17,48,11,0
MINNESOTA - Nonmetropolitan Counties,MINNESOTA ,Stevens,2,0,1,0,1,33,9,24,0,0
MINNESOTA - Nonmetropolitan Counties,MINNESOTA ,Swift,2,0,0,1,1,2,0,1,1,0
MINNESOTA - Nonmetropolitan Counties,MINNESOTA ,Todd6,17,2,7,0,8,140,39,91,10,1
MINNESOTA - Nonmetropolitan Counties,MINNESOTA ,Traverse6,6,0,1,0,5,12,1,6,5,0
MINNESOTA - Nonmetropolitan Counties,MINNESOTA ,Wadena,10,0,2,0,8,10,1,8,1,0
MINNESOTA - Nonmetropolitan Counties,MINNESOTA ,Waseca,4,0,3,0,1,55,13,41,1,0
MINNESOTA - Nonmetropolitan Counties,MINNESOTA ,Watonwan6,8,0,5,0,3,26,15,10,1,1
MINNESOTA - Nonmetropolitan Counties,MINNESOTA ,Wilkin,0,0,0,0,0,20,6,11,3,0
MINNESOTA - Nonmetropolitan Counties,MINNESOTA ,Winona,6,0,2,0,4,79,14,60,5,0
MINNESOTA - Nonmetropolitan Counties,MINNESOTA ,Yellow Medicine,3,0,1,0,2,35,8,24,3,1
MISSISSIPPI - Metropolitan Counties,MISSISSIPPI ,DeSoto,35,2,7,4,22,359,86,228,45,1
MISSISSIPPI - Metropolitan Counties,MISSISSIPPI ,Hancock,28,0,2,6,20,516,108,354,54,1
MISSISSIPPI - Metropolitan Counties,MISSISSIPPI ,Harrison,60,2,12,17,29,869,172,559,138,4
MISSISSIPPI - Metropolitan Counties,MISSISSIPPI ,Hinds,111,5,6,6,94,383,150,169,64,0
MISSISSIPPI - Metropolitan Counties,MISSISSIPPI ,Jackson,135,1,30,11,93,1388,292,860,236,7
MISSISSIPPI - Metropolitan Counties,MISSISSIPPI ,Lamar,87,3,20,10,54,637,166,434,37,2
MISSISSIPPI - Metropolitan Counties,MISSISSIPPI ,Madison8,,2,,3,28,223,78,125,20,2
MISSISSIPPI - Metropolitan Counties,MISSISSIPPI ,Stone,47,1,15,1,30,174,56,96,22,3
MISSISSIPPI - Metropolitan Counties,MISSISSIPPI ,Tunica8,,4,,7,25,383,72,261,50,2
MISSISSIPPI - Nonmetropolitan Counties,MISSISSIPPI ,Choctaw,6,1,1,0,4,57,14,40,3,0
MISSISSIPPI - Nonmetropolitan Counties,MISSISSIPPI ,Claiborne,21,2,1,1,17,87,62,8,17,0
MISSISSIPPI - Nonmetropolitan Counties,MISSISSIPPI ,George6,21,0,7,0,14,315,82,184,49,5
MISSISSIPPI - Nonmetropolitan Counties,MISSISSIPPI ,Lauderdale,27,2,4,8,13,410,230,139,41,10
MISSISSIPPI - Nonmetropolitan Counties,MISSISSIPPI ,Leflore8,,4,,15,67,250,71,163,16,4
MISSISSIPPI - Nonmetropolitan Counties,MISSISSIPPI ,Lincoln,31,0,1,11,19,299,86,203,10,0
MISSISSIPPI - Nonmetropolitan Counties,MISSISSIPPI ,Oktibbeha8,,0,,3,33,464,319,135,10,5
MISSISSIPPI - Nonmetropolitan Counties,MISSISSIPPI ,Tishomingo,15,0,6,1,8,115,43,57,15,0
MISSOURI - Metropolitan Counties,MISSOURI ,Andrew,1,0,0,0,1,41,12,24,5,0
MISSOURI - Metropolitan Counties,MISSOURI ,Bates,34,0,6,1,27,120,51,69,0,0
MISSOURI - Metropolitan Counties,MISSOURI ,Buchanan,41,0,17,2,22,213,38,113,62,4
MISSOURI - Metropolitan Counties,MISSOURI ,Caldwell,20,2,0,0,18,87,21,54,12,0
MISSOURI - Metropolitan Counties,MISSOURI ,Christian,64,0,5,1,58,250,85,137,28,
MISSOURI - Metropolitan Counties,MISSOURI ,Clinton,16,0,4,1,11,53,12,36,5,0
MISSOURI - Metropolitan Counties,MISSOURI ,Cole,34,1,0,1,32,381,62,286,33,1
MISSOURI - Metropolitan Counties,MISSOURI ,Dallas,5,0,0,0,5,23,6,12,5,0
MISSOURI - Metropolitan Counties,MISSOURI ,DeKalb,5,1,0,0,4,51,16,25,10,1
MISSOURI - Metropolitan Counties,MISSOURI ,Franklin7,37,0,4,2,31,,,135,55,3
MISSOURI - Metropolitan Counties,MISSOURI ,Howard6,17,0,2,1,14,35,8,22,5,0
MISSOURI - Metropolitan Counties,MISSOURI ,Jefferson,386,3,36,27,320,2722,621,1656,445,12
MISSOURI - Metropolitan Counties,MISSOURI ,Platte,48,0,15,1,32,290,54,186,50,1
MISSOURI - Metropolitan Counties,MISSOURI ,Polk,34,0,9,0,25,326,100,201,25,0
MISSOURI - Metropolitan Counties,MISSOURI ,St. Charles6,0,0,0,0,0,0,0,0,0,0
MISSOURI - Metropolitan Counties,MISSOURI ,St. Charles County Police Department6,139,2,22,13,102,757,129,547,81,6
MISSOURI - Metropolitan Counties,MISSOURI ,St. Louis County Police Department,1821,44,188,342,1247,8077,1365,5390,1322,58
MISSOURI - Metropolitan Counties,MISSOURI ,Webster,9,1,0,0,8,178,61,97,20,0
MISSOURI - Nonmetropolitan Counties,MISSOURI ,Adair,5,0,0,0,5,97,45,45,7,1
MISSOURI - Nonmetropolitan Counties,MISSOURI ,Benton,22,2,1,0,19,214,70,114,30,
MISSOURI - Nonmetropolitan Counties,MISSOURI ,Camden6,89,1,18,2,68,413,187,186,40,2
MISSOURI - Nonmetropolitan Counties,MISSOURI ,Carroll,6,0,1,0,5,32,12,9,11,0
MISSOURI - Nonmetropolitan Counties,MISSOURI ,Carter6,21,0,2,0,19,54,23,20,11,0
MISSOURI - Nonmetropolitan Counties,MISSOURI ,Cedar,36,0,3,0,33,53,16,37,0,1
MISSOURI - Nonmetropolitan Counties,MISSOURI ,Dade,45,0,0,0,45,65,25,36,4,1
MISSOURI - Nonmetropolitan Counties,MISSOURI ,Daviess,17,0,0,0,17,29,10,14,5,0
MISSOURI - Nonmetropolitan Counties,MISSOURI ,Dent,12,1,5,1,5,71,46,22,3,
MISSOURI - Nonmetropolitan Counties,MISSOURI ,Gasconade,49,1,0,1,47,178,51,94,33,0
MISSOURI - Nonmetropolitan Counties,MISSOURI ,Gentry,1,0,0,0,1,30,14,11,5,0
MISSOURI - Nonmetropolitan Counties,MISSOURI ,Grundy,2,0,0,0,2,15,7,7,1,0
MISSOURI - Nonmetropolitan Counties,MISSOURI ,Harrison,3,0,0,0,3,33,17,12,4,0
MISSOURI - Nonmetropolitan Counties,MISSOURI ,Henry,78,0,5,1,72,267,117,112,38,9
MISSOURI - Nonmetropolitan Counties,MISSOURI ,Hickory,1,0,0,0,1,81,29,43,9,0
MISSOURI - Nonmetropolitan Counties,MISSOURI ,Howell,70,1,0,2,67,349,69,188,92,0
MISSOURI - Nonmetropolitan Counties,MISSOURI ,Iron,4,0,1,0,3,63,21,28,14,
MISSOURI - Nonmetropolitan Counties,MISSOURI ,Laclede,49,0,13,1,35,333,86,197,50,1
MISSOURI - Nonmetropolitan Counties,MISSOURI ,Lawrence,17,1,2,3,11,224,69,130,25,0
MISSOURI - Nonmetropolitan Counties,MISSOURI ,Linn,8,0,0,0,8,20,7,11,2,0
MISSOURI - Nonmetropolitan Counties,MISSOURI ,Livingston,2,0,0,0,2,26,8,17,1,0
MISSOURI - Nonmetropolitan Counties,MISSOURI ,Macon,4,0,2,1,1,66,30,35,1,0
MISSOURI - Nonmetropolitan Counties,MISSOURI ,Madison,0,0,0,0,0,0,0,0,0,0
MISSOURI - Nonmetropolitan Counties,MISSOURI ,Mercer,0,0,0,0,0,2,1,1,0,0
MISSOURI - Nonmetropolitan Counties,MISSOURI ,Oregon,29,0,3,0,26,91,43,33,15,0
MISSOURI - Nonmetropolitan Counties,MISSOURI ,Ozark,20,0,2,0,18,45,21,18,6,0
MISSOURI - Nonmetropolitan Counties,MISSOURI ,Pemiscot,22,2,4,2,14,80,26,43,11,
MISSOURI - Nonmetropolitan Counties,MISSOURI ,Perry,31,0,0,0,31,39,19,13,7,0
MISSOURI - Nonmetropolitan Counties,MISSOURI ,Pulaski,157,0,12,4,141,346,103,205,38,0
MISSOURI - Nonmetropolitan Counties,MISSOURI ,Ralls,30,0,0,1,29,82,30,43,9,0
MISSOURI - Nonmetropolitan Counties,MISSOURI ,Randolph,11,0,1,0,10,101,31,57,13,1
MISSOURI - Nonmetropolitan Counties,MISSOURI ,Schuyler,4,1,0,0,3,36,6,25,5,0
MISSOURI - Nonmetropolitan Counties,MISSOURI ,Shannon,17,0,2,0,15,22,4,13,5,1
MISSOURI - Nonmetropolitan Counties,MISSOURI ,Shelby,3,0,1,0,2,8,3,4,1,0
MISSOURI - Nonmetropolitan Counties,MISSOURI ,St. Clair,15,0,2,2,11,111,32,64,15,2
MISSOURI - Nonmetropolitan Counties,MISSOURI ,Ste. Genevieve,53,0,7,0,46,128,23,88,17,0
MISSOURI - Nonmetropolitan Counties,MISSOURI ,Stoddard6,52,0,5,3,44,214,66,126,22,0
MISSOURI - Nonmetropolitan Counties,MISSOURI ,Taney,82,0,4,6,72,298,73,174,51,2
MISSOURI - Nonmetropolitan Counties,MISSOURI ,Texas,39,1,1,2,35,131,46,54,31,1
MISSOURI - Nonmetropolitan Counties,MISSOURI ,Wayne,23,0,2,0,21,171,58,91,22,2
MISSOURI - Nonmetropolitan Counties,MISSOURI ,Worth,6,0,0,0,6,6,0,4,2,0
MONTANA - Metropolitan Counties,MONTANA ,Carbon,21,0,2,1,18,43,10,25,8,0
MONTANA - Metropolitan Counties,MONTANA ,Cascade4,,,4,3,69,248,57,157,34,4
MONTANA - Metropolitan Counties,MONTANA ,Stillwater,18,0,3,0,15,52,8,36,8,1
MONTANA - Metropolitan Counties,MONTANA ,Yellowstone,143,3,18,6,116,656,85,482,89,4
MONTANA - Nonmetropolitan Counties,MONTANA ,Beaverhead,3,0,0,0,3,4,2,2,0,0
MONTANA - Nonmetropolitan Counties,MONTANA ,Big Horn,53,0,6,2,45,46,2,36,8,1
MONTANA - Nonmetropolitan Counties,MONTANA ,Broadwater,27,0,5,0,22,31,6,22,3,0
MONTANA - Nonmetropolitan Counties,MONTANA ,Butte-Silver Bow,120,0,9,6,105,1372,154,1070,148,4
MONTANA - Nonmetropolitan Counties,MONTANA ,Carter,0,0,0,0,0,0,0,0,0,0
MONTANA - Nonmetropolitan Counties,MONTANA ,Custer,6,0,0,0,6,29,2,21,6,0
MONTANA - Nonmetropolitan Counties,MONTANA ,Dawson,10,0,2,0,8,12,4,7,1,1
MONTANA - Nonmetropolitan Counties,MONTANA ,Deer Lodge,13,0,1,0,12,268,66,176,26,1
MONTANA - Nonmetropolitan Counties,MONTANA ,Fergus,13,0,2,0,11,32,3,20,9,2
